timestamp,BPOGX,BPOGY,LPD,LPV,RPD,RPV
1671196646403,222,177,15.7434,1,13.62614,1
1671196646409,222,177,15.15086,1,14.29021,1
1671196646416,220,188,15.31399,1,14.10269,1
1671196646422,231,189,15.12102,1,14.17232,1
1671196646429,231,189,15.15086,1,14.27654,1
1671196646436,234,191,15.15086,1,14.25618,1
1671196646443,217,202,15.39423,1,14.21564,1
1671196646450,217,202,15.39423,1,14.21598,1
1671196646456,238,189,15.41823,1,14.32054,1
1671196646463,245,197,15.15086,1,14.30639,1
1671196646470,245,197,15.61418,1,14.27004,1
1671196646477,229,195,15.63206,1,14.28517,1
1671196646483,221,191,15.63206,1,14.30639,1
1671196646490,221,191,15.33923,1,14.30639,1
1671196646495,240,189,15.33923,1,14.30639,1
1671196646503,229,196,15.55885,1,14.30639,1
1671196646510,234,204,15.91255,1,14.26304,1
1671196646517,233,202,15.58314,1,14.21175,1
1671196646523,231,214,15.89119,1,14.39102,1
1671196646532,236,222,15.84936,1,14.25913,1
1671196646536,231,220,15.76674,1,14.1252,1
1671196646543,251,219,16.02309,1,14.26571,1
1671196646550,251,219,15.666,1,14.26678,1
1671196646557,220,224,15.72721,1,14.24355,1
1671196646564,251,261,15.95814,1,14.19438,1
1671196646571,246,253,14.93489,1,14.20214,1
1671196646577,450,374,15.04751,1,14.16966,1
1671196646583,436,349,12.80151,1,12.22529,1
1671196646591,433,342,15.3934,1,13.68476,1
1671196646599,470,414,15.8978,1,14.11372,1
1671196646603,453,388,15.80094,1,13.8443,1
1671196646611,456,395,15.90938,1,14.18526,1
1671196646618,479,446,15.74964,1,14.32185,1
1671196646623,468,427,15.40805,1,14.24431,1
1671196646630,470,433,15.60275,1,13.58965,1
1671196646637,481,431,15.60441,1,13.58568,1
1671196646644,483,443,15.57343,1,13.66087,1
1671196646651,483,443,15.57343,1,13.30871,1
1671196646658,467,457,15.57343,1,13.40205,1
1671196646663,466,467,15.47561,1,13.79815,1
1671196646670,466,467,15.59969,1,13.99524,1
1671196646677,461,446,15.37107,1,14.02913,1
1671196646684,453,458,15.6422,1,13.99207,1
1671196646691,453,458,15.55689,1,13.60268,1
1671196646698,469,468,15.67422,1,13.75783,1
1671196646704,480,459,15.68443,1,13.91924,1
1671196646710,480,459,15.61971,1,13.86318,1
1671196646717,506,467,15.50989,1,14.13195,1
1671196646724,474,458,15.38005,1,14.03067,1
1671196646731,474,458,14.95642,1,14.08831,1
1671196646738,488,460,15.21762,1,14.47412,1
1671196646744,491,474,15.23709,1,14.39009,1
1671196646751,491,474,15.42358,1,14.42249,1
1671196646757,464,459,15.51993,1,14.31059,1
1671196646764,471,464,15.1218,1,14.31139,1
1671196646771,471,467,15.03022,1,14.28077,1
1671196646778,481,469,15.46729,1,14.20179,1
1671196646785,487,483,15.23048,1,14.1429,1
1671196646791,487,480,15.36361,1,13.92772,1
1671196646798,466,460,15.36361,1,13.70476,1
1671196646804,423,460,15.47396,1,13.85159,1
1671196646811,420,454,15.5425,1,13.6361,1
1671196646819,330,460,15.41635,1,14.12729,1
1671196646825,287,479,15.10309,1,14.12755,1
1671196646831,289,481,15.57344,1,14.14383,1
1671196646838,287,492,15.46621,1,13.6877,1
1671196646845,273,455,15.38033,1,13.89084,1
1671196646851,270,452,15.32682,1,13.82831,1
1671196646859,280,425,14.99388,1,13.60051,1
1671196646865,278,416,14.78072,1,13.60051,1
1671196646871,282,423,14.90172,1,13.58928,1
1671196646878,293,431,14.86271,1,13.66538,1
1671196646885,277,429,14.89066,1,13.58928,1
1671196646892,277,429,15.54551,1,13.66035,1
1671196646899,296,444,15.43821,1,13.64234,1
1671196646905,293,434,15.34433,1,13.68708,1
1671196646911,289,428,15.26383,1,13.68708,1
1671196646918,288,405,15.4462,1,13.71457,1
1671196646925,300,408,15.32625,1,13.68708,1
1671196646932,297,402,15.43317,1,13.43622,1
1671196646939,312,412,15.53277,1,13.89837,1
1671196646946,307,410,15.55168,1,13.68841,1
1671196646953,307,410,15.44112,1,13.80337,1
1671196646958,284,435,15.44112,1,13.81029,1
1671196646965,298,431,15.42354,1,13.81209,1
1671196646972,298,431,15.47304,1,13.73025,1
1671196646979,299,462,15.51082,1,13.71217,1
1671196646987,271,423,15.28615,1,13.70922,1
1671196646992,266,416,15.06763,1,13.24268,1
1671196646998,273,429,15.04542,1,13.31057,1
1671196647005,268,426,15.06036,1,13.64984,1
1671196647012,266,423,14.96712,1,14.21364,1
1671196647019,257,426,15.21681,1,13.96128,1
1671196647026,252,430,14.9195,1,13.63062,1
1671196647033,254,433,15.0762,1,13.90611,1
1671196647038,259,422,15.23961,1,13.49523,1
1671196647045,259,402,15.20808,1,13.7072,1
1671196647052,262,406,14.96933,1,14.20815,1
1671196647059,251,392,14.94778,1,13.71267,1
1671196647066,269,369,15.12652,1,13.95529,1
1671196647073,267,365,15.08471,1,13.52168,1
1671196647079,248,363,15.07356,1,13.72012,1
1671196647085,268,375,14.94832,1,13.54073,1
1671196647093,273,382,14.83678,1,13.46673,1
1671196647099,282,403,14.8255,1,13.5967,1
1671196647106,291,407,14.93459,1,13.54697,1
1671196647113,286,400,14.93459,1,13.61661,1
1671196647119,279,389,14.83678,1,13.56585,1
1671196647126,276,381,14.84446,1,13.5918,1
1671196647133,271,373,15.01116,1,13.21288,1
1671196647139,294,372,14.95258,1,13.3508,1
1671196647146,287,373,15.0249,1,13.31415,1
1671196647153,291,381,14.9854,1,13.31415,1
1671196647160,278,397,14.97266,1,13.62825,1
1671196647166,308,429,14.9854,1,13.37175,1
1671196647173,310,433,14.74421,1,13.72567,1
1671196647180,176,479,14.70821,1,13.00763,1
1671196647187,221,497,14.62753,1,13.00042,1
1671196647194,223,499,14.81913,1,13.29715,1
1671196647200,196,464,14.94177,1,13.59042,1
1671196647206,236,521,14.6699,1,13.46111,1
1671196647213,245,533,14.55893,1,13.05129,1
1671196647220,235,521,14.99419,1,13.33011,1
1671196647226,210,555,15.02928,1,12.88702,1
1671196647234,210,555,14.80693,1,12.92536,1
1671196647240,275,473,14.99377,1,12.49252,1
1671196647246,265,515,14.48459,1,12.64928,1
1671196647253,264,512,14.73056,1,12.55932,1
1671196647260,215,494,14.95683,1,12.94297,1
1671196647267,216,487,14.95683,1,12.95785,1
1671196647273,211,480,14.78807,1,13.02173,1
1671196647281,209,468,14.96657,1,13.02173,1
1671196647286,195,452,15.07033,1,12.95785,1
1671196647293,197,456,14.82027,1,13.03833,1
1671196647301,193,439,14.90463,1,13.02173,1
1671196647307,228,518,14.81038,1,12.98809,1
1671196647314,227,515,14.59843,1,12.52053,1
1671196647320,189,407,14.80394,1,12.60305,1
1671196647328,177,419,14.61384,1,12.79703,1
1671196647333,172,412,14.38587,1,12.43576,1
1671196647340,156,423,14.2499,1,12.9756,1
1671196647347,166,446,14.67251,1,12.95285,1
1671196647354,166,446,14.6036,1,13.01037,1
1671196647361,225,389,14.68994,1,13.17892,1
1671196647368,156,413,14.68994,1,12.95183,1
1671196647374,156,413,14.62796,1,12.84227,1
1671196647380,156,385,14.66693,1,13.28352,1
1671196647387,163,424,14.70707,1,13.51278,1
1671196647394,163,424,14.8574,1,13.32348,1
1671196647401,237,522,13.98097,1,13.09981,1
1671196647409,203,565,14.01749,1,12.78278,1
1671196647416,199,560,13.97665,1,12.95774,1
1671196647424,285,554,13.69976,1,12.46753,1
1671196647431,215,588,14.0152,1,12.58904,1
1671196647439,215,588,14.19502,1,12.93686,1
1671196647446,216,551,14.32161,1,12.83151,1
1671196647453,250,454,14.38705,1,13.16015,1
1671196647456,250,454,14.3746,1,12.89272,1
1671196647461,236,467,14.26197,1,13.10483,1
1671196647468,211,566,14.34437,1,13.28727,1
1671196647474,213,569,14.28374,1,12.72476,1
1671196647481,241,548,14.41804,1,13.23878,1
1671196647489,243,507,14.27406,1,13.09083,1
1671196647494,243,507,14.3531,1,13.02205,1
1671196647501,225,564,14.34343,1,12.56962,1
1671196647508,262,517,13.87272,1,12.41363,1
1671196647515,262,517,14.11979,1,12.72924,1
1671196647522,242,496,14.11979,1,12.84416,1
1671196647529,205,584,14.19726,1,12.8123,1
1671196647535,214,595,14.11451,1,12.94627,1
1671196647541,253,505,13.70609,1,13.0426,1
1671196647548,248,581,14.35842,1,13.13415,1
1671196647555,252,586,13.88598,1,13.04893,1
1671196647562,230,534,14.35611,1,13.19968,1
1671196647569,229,540,13.85183,1,13.15815,1
1671196647575,222,531,14.43932,1,13.44124,1
1671196647581,269,549,14.40657,1,13.1573,1
1671196647588,231,531,14.55192,1,13.31008,1
1671196647595,224,523,14.55454,1,13.08119,1
1671196647602,240,565,14.63387,1,13.00808,1
1671196647609,234,544,14.51499,1,12.81632,1
1671196647615,239,550,14.35312,1,12.96775,1
1671196647621,278,571,14.27574,1,13.00827,1
1671196647628,222,590,14.30065,1,13.21078,1
1671196647635,222,590,14.55594,1,13.31496,1
1671196647642,208,565,14.67425,1,13.44715,1
1671196647649,207,551,14.63492,1,13.35523,1
1671196647656,207,551,14.72019,1,13.14486,1
1671196647661,233,547,14.47466,1,13.41856,1
1671196647669,240,530,14.48561,1,13.55486,1
1671196647675,240,530,14.47466,1,13.41856,1
1671196647682,281,604,14.00308,1,13.29869,1
1671196647689,205,584,13.63663,1,13.41215,1
1671196647696,205,584,14.49715,1,13.63372,1
1671196647703,281,612,13.02391,1,13.24437,1
1671196647708,316,635,12.93142,1,13.13899,1
1671196647715,316,635,12.58387,1,12.84713,1
1671196647722,327,717,12.82653,1,13.00625,1
1671196647729,345,694,12.69305,1,13.01035,1
1671196647738,345,694,13.1379,1,13.35883,1
1671196647743,358,671,14.2016,1,13.45856,1
1671196647748,348,726,13.86495,1,12.95502,1
1671196647756,348,726,14.04132,1,12.8666,1
1671196647762,346,641,13.88978,1,12.90379,1
1671196647769,338,630,14.10436,1,12.89536,1
1671196647776,338,630,13.60157,1,12.95502,1
1671196647783,293,632,13.97829,1,13.15901,1
1671196647789,355,652,14.06189,1,12.95502,1
1671196647796,356,654,13.82182,1,13.20422,1
1671196647802,306,643,14.19019,1,13.10119,1
1671196647809,336,622,14.44661,1,13.21997,1
1671196647816,339,626,14.58346,1,13.21903,1
1671196647823,333,681,14.16624,1,13.10499,1
1671196647829,321,594,14.23362,1,13.26505,1
1671196647836,321,594,13.94452,1,13.2625,1
1671196647842,325,641,14.1007,1,13.21997,1
1671196647849,306,595,14.05047,1,13.15148,1
1671196647856,306,595,13.85434,1,13.15148,1
1671196647863,331,633,14.14984,1,13.25932,1
1671196647869,333,670,13.9057,1,13.23917,1
1671196647876,333,670,14.1123,1,13.23917,1
1671196647883,359,682,13.87706,1,13.26531,1
1671196647889,328,600,14.36343,1,12.78753,1
1671196647896,328,600,13.87721,1,12.64943,1
1671196647903,359,646,14.27011,1,13.04326,1
1671196647910,363,672,14.42195,1,12.88069,1
1671196647916,361,670,14.42195,1,12.42784,1
1671196647923,319,636,14.73455,1,13.56471,1
1671196647930,323,659,14.50247,1,13.23697,1
1671196647937,320,655,14.27257,1,12.91936,1
1671196647943,333,646,14.70107,1,12.9385,1
1671196647950,324,612,14.4107,1,12.79074,1
1671196647956,324,612,14.41296,1,13.03575,1
1671196647963,294,622,14.40163,1,13.08357,1
1671196647970,308,603,14.41296,1,13.12765,1
1671196647977,308,603,14.16914,1,12.96519,1
1671196647983,316,659,14.29882,1,13.09997,1
1671196647990,347,668,14.39315,1,12.81433,1
1671196647997,347,668,14.70107,1,13.38127,1
1671196648003,283,661,14.50602,1,13.00616,1
1671196648010,255,613,14.20515,1,13.31693,1
1671196648017,257,615,14.73771,1,13.59154,1
1671196648024,230,653,14.64305,1,13.77934,1
1671196648031,251,633,14.64305,1,13.64252,1
1671196648037,257,640,14.52376,1,13.13758,1
1671196648043,257,658,14.57137,1,13.12734,1
1671196648051,284,651,14.48318,1,13.17418,1
1671196648057,284,651,14.33293,1,13.66843,1
1671196648064,249,669,14.59327,1,13.66843,1
1671196648071,279,666,14.88566,1,13.64325,1
1671196648078,275,662,14.98934,1,13.50926,1
1671196648083,246,653,15.19204,1,13.64846,1
1671196648090,247,657,15.00591,1,13.42929,1
1671196648098,242,653,15.18946,1,13.37776,1
1671196648105,245,659,15.27274,1,13.46224,1
1671196648111,219,639,15.18542,1,13.22033,1
1671196648118,219,639,15.18836,1,13.55325,1
1671196648124,238,653,15.20635,1,13.66843,1
1671196648131,261,664,15.2078,1,13.52156,1
1671196648138,261,664,14.97689,1,13.14292,1
1671196648145,240,632,14.76858,1,13.42197,1
1671196648151,212,648,14.78555,1,13.28544,1
1671196648159,212,648,15.07324,1,13.44021,1
1671196648164,251,659,14.98919,1,13.10202,1
1671196648171,261,698,14.67375,1,13.39002,1
1671196648178,263,700,13.48188,1,13.24215,1
1671196648185,74,176,6.41765,1,6.74533,1
1671196648192,74,176,6.41765,0,6.74533,0
1671196648198,74,176,6.41765,0,6.74533,0
1671196648204,74,176,6.41765,0,6.74533,0
1671196648211,74,176,6.41765,0,6.74533,0
1671196648217,74,176,6.41765,0,6.74533,0
1671196648224,74,176,6.41765,0,6.74533,0
1671196648232,74,176,6.41765,0,6.74533,0
1671196648238,74,176,6.41765,0,6.74533,0
1671196648244,74,176,6.41765,0,6.74533,0
1671196648251,74,176,6.41765,0,6.74533,0
1671196648258,74,176,6.41765,0,6.74533,0
1671196648265,74,176,6.41765,0,6.74533,0
1671196648272,74,176,6.41765,0,6.74533,0
1671196648279,74,176,6.41765,0,6.74533,0
1671196648287,74,176,6.41765,0,6.74533,0
1671196648292,74,176,6.41765,0,6.74533,0
1671196648298,74,176,6.41765,0,6.74533,0
1671196648305,74,176,6.41765,0,6.74533,0
1671196648312,74,176,6.41765,0,6.74533,0
1671196648319,74,176,6.41765,0,6.74533,0
1671196648326,74,176,6.41765,0,6.74533,0
1671196648332,74,176,6.41765,0,6.74533,0
1671196648338,74,176,6.41765,0,6.74533,0
1671196648345,74,176,6.41765,0,6.74533,0
1671196648352,74,176,6.41765,0,6.74533,0
1671196648359,74,176,6.41765,0,6.74533,0
1671196648366,74,176,6.41765,0,6.74533,0
1671196648372,74,176,6.41765,0,6.74533,0
1671196648379,74,176,6.41765,0,6.74533,0
1671196648385,74,176,6.41765,0,6.74533,0
1671196648397,74,176,6.41765,0,6.74533,0
1671196648407,74,176,6.41765,0,6.74533,0
1671196648412,303,658,14.5536,1,13.27689,1
1671196648419,303,658,14.49001,1,13.71285,1
1671196648425,255,630,14.60871,1,13.84028,1
1671196648432,304,650,14.52823,1,13.56768,1
1671196648439,304,649,14.3797,1,13.16366,1
1671196648446,299,650,14.61461,1,13.92185,1
1671196648453,277,606,14.64264,1,13.51244,1
1671196648459,270,599,14.47003,1,13.89346,1
1671196648466,255,617,14.47261,1,13.94369,1
1671196648472,246,608,14.51191,1,13.94369,1
1671196648479,247,609,14.42894,1,13.62225,1
1671196648486,266,627,14.5062,1,13.70529,1
1671196648493,274,640,14.64028,1,13.78929,1
1671196648499,274,640,14.51106,1,13.78929,1
1671196648506,236,611,14.42894,1,13.92118,1
1671196648512,266,633,14.59442,1,13.9301,1
1671196648519,266,633,14.59442,1,13.76581,1
1671196648526,253,607,14.59215,1,13.87155,1
1671196648532,247,622,14.6433,1,13.87155,1
1671196648539,247,622,14.84079,1,13.41706,1
1671196648546,284,609,14.94192,1,13.56849,1
1671196648553,258,621,14.86719,1,13.38444,1
1671196648560,262,626,15.02262,1,13.90519,1
1671196648566,264,619,15.04249,1,14.08596,1
1671196648573,276,637,15.02262,1,13.9667,1
1671196648579,274,634,14.91116,1,13.85785,1
1671196648586,257,607,15.04822,1,14.14579,1
1671196648593,272,581,14.80947,1,13.62555,1
1671196648600,264,570,15.01966,1,13.86775,1
1671196648607,236,557,15.00032,1,14.08473,1
1671196648614,264,594,15.01531,1,13.53722,1
1671196648619,272,604,14.63209,1,13.87028,1
1671196648627,290,610,14.67469,1,13.93305,1
1671196648633,317,624,14.68169,1,13.8652,1
1671196648640,325,633,14.66,1,13.59746,1
1671196648647,354,630,14.64344,1,13.5804,1
1671196648653,325,629,14.43193,1,14.03222,1
1671196648661,319,622,14.33669,1,13.06525,1
1671196648666,295,584,13.86064,1,13.36289,1
1671196648673,325,566,14.09437,1,13.31428,1
1671196648680,329,572,14.2036,1,13.32765,1
1671196648687,316,631,14.60798,1,13.81193,1
1671196648694,308,603,14.17054,1,13.80352,1
1671196648701,308,603,14.4017,1,13.7787,1
1671196648707,315,604,14.94144,1,13.04292,1
1671196648713,343,632,14.94479,1,13.34649,1
1671196648720,341,630,14.9427,1,13.53403,1
1671196648727,286,604,15.03442,1,13.41352,1
1671196648734,312,598,14.91867,1,13.41352,1
1671196648741,310,595,14.79138,1,13.57257,1
1671196648747,278,592,14.65215,1,13.77723,1
1671196648754,322,614,14.44967,1,13.26168,1
1671196648760,318,609,14.12812,1,13.24716,1
1671196648767,264,602,14.56576,1,13.38191,1
1671196648774,279,572,14.04333,1,13.55722,1
1671196648781,279,572,13.91015,1,13.24422,1
1671196648787,295,621,13.33587,1,13.38233,1
1671196648793,277,600,13.71055,1,13.18067,1
1671196648801,277,600,13.6951,1,13.44341,1
1671196648808,288,581,13.87482,1,13.6221,1
1671196648815,265,615,14.21912,1,13.06241,1
1671196648821,265,615,13.98378,1,13.16865,1
1671196648828,262,630,13.666,1,13.26483,1
1671196648834,315,629,13.33041,1,13.14561,1
1671196648841,313,626,13.5186,1,13.25323,1
1671196648848,295,609,13.58204,1,12.9626,1
1671196648854,338,585,13.43228,1,13.02614,1
1671196648861,336,582,13.90887,1,12.78666,1
1671196648868,290,617,13.43565,1,13.06153,1
1671196648874,255,649,13.90419,1,12.31,1
1671196648881,264,658,13.6501,1,12.6846,1
1671196648887,219,722,14.30484,1,13.02266,1
1671196648895,230,731,14.10052,1,13.07961,1
1671196648902,234,735,14.07759,1,12.99427,1
1671196648908,276,761,13.93081,1,12.97439,1
1671196648914,264,775,13.47787,1,13.01948,1
1671196648921,264,775,13.98312,1,12.98666,1
1671196648928,213,735,13.76637,1,13.15602,1
1671196648935,241,683,13.76377,1,12.88749,1
1671196648941,237,679,13.78301,1,12.88984,1
1671196648948,234,709,13.83334,1,13.03475,1
1671196648954,209,708,13.81917,1,12.91789,1
1671196648961,204,704,14.00251,1,12.96021,1
1671196648968,211,688,13.94539,1,12.59855,1
1671196648975,228,688,14.01445,1,12.91608,1
1671196648981,226,686,13.94779,1,12.77999,1
1671196648989,203,672,13.94539,1,12.97793,1
1671196648994,187,678,13.82709,1,12.7509,1
1671196649001,188,680,13.94539,1,12.77546,1
1671196649008,185,716,14.01694,1,12.80022,1
1671196649015,228,691,13.79951,1,12.38485,1
1671196649022,239,702,13.82934,1,12.33215,1
1671196649029,247,709,14.18866,1,12.59174,1
1671196649036,245,717,13.77587,1,12.62321,1
1671196649042,248,719,13.34218,1,12.64828,1
1671196649048,200,724,14.2664,1,12.76956,1
1671196649056,229,676,14.07911,1,12.6764,1
1671196649062,225,672,14.03979,1,12.76931,1
1671196649068,242,729,14.4885,1,13.03459,1
1671196649076,247,727,14.4885,1,13.03053,1
1671196649082,247,727,14.38193,1,13.18706,1
