timestamp,BPOGX,BPOGY,LPD,LPV,RPD,RPV
1675246166400,641,412,9.70887,1,10.78113,1
1675246166406,661,311,9.6024,1,10.42759,1
1675246166413,662,314,9.74243,1,9.63236,1
1675246166420,593,470,9.73275,1,9.41488,1
1675246166427,593,392,9.86622,1,9.66271,1
1675246166433,593,391,9.5494,1,10.33867,1
1675246166440,612,376,9.96266,1,10.00018,1
1675246166447,602,411,9.79893,1,9.83663,1
1675246166453,601,410,9.95432,1,9.50724,1
1675246166460,609,358,9.4115,1,10.43997,1
1675246166467,652,311,9.39501,1,10.79902,1
1675246166474,650,285,9.76849,1,10.55962,1
1675246166480,615,250,10.06486,1,10.07978,1
1675246166487,636,385,9.42396,1,10.21116,1
1675246166496,635,371,9.42339,1,10.16787,1
1675246166500,609,240,10.38887,1,10.39847,1
1675246166508,625,158,9.22007,1,11.25175,1
1675246166514,621,85,9.10164,1,11.08661,1
1675246166521,651,75,9.64502,1,10.08412,1
1675246166527,643,-49,9.35389,1,9.82077,1
1675246166534,642,-80,9.58178,1,10.13573,1
1675246166541,595,3,9.50981,1,10.3916,1
1675246166548,614,-16,9.7671,1,10.0473,1
1675246166554,615,3,10.37685,1,10.11301,1
1675246166561,608,124,10.09377,1,10.50998,1
1675246166567,570,216,10.1362,1,10.28773,1
1675246166574,577,279,10.05309,1,10.11487,1
1675246166581,654,188,9.57634,1,10.59755,1
1675246166588,633,333,10.11875,1,9.89415,1
1675246166594,636,359,10.10731,1,9.79361,1
1675246166601,657,346,10.25386,1,10.08811,1
1675246166608,627,283,10.217,1,10.11301,1
1675246166615,623,233,10.49548,1,10.54181,1
1675246166621,671,227,10.45717,1,10.99011,1
1675246166628,611,185,9.92902,1,10.42268,1
1675246166635,609,163,10.09396,1,10.51269,1
1675246166642,631,194,10.37276,1,10.59138,1
1675246166648,620,-16,10.09396,1,10.97061,1
1675246166655,623,-19,10.01643,1,10.47433,1
1675246166661,646,45,10.13285,1,10.71369,1
1675246166668,636,174,10.16138,1,10.70357,1
1675246166675,642,279,10.48661,1,10.69877,1
1675246166681,669,481,10.51463,1,11.07433,1
1675246166688,669,402,10.63824,1,10.78016,1
1675246166695,667,377,10.5386,1,10.68447,1
1675246166701,629,310,10.50665,1,11.01867,1
1675246166708,635,255,10.66565,1,11.33871,1
1675246166715,630,191,10.47113,1,11.04315,1
1675246166721,645,97,10.31159,1,11.38149,1
1675246166729,621,-19,10.69182,1,11.29709,1
1675246166735,616,-103,10.5288,1,11.1304,1
1675246166742,606,-217,10.29557,1,11.8184,1
1675246166748,677,-110,10.31917,1,11.32008,1
1675246166755,678,-99,10.15274,1,11.6445,1
1675246166762,600,0,10.29149,1,11.63332,1
1675246166768,648,45,10.2286,1,11.3101,1
1675246166775,652,181,10.0806,1,11.10959,1
1675246166781,620,301,10.06758,1,11.73928,1
1675246166788,631,296,10.2591,1,11.43343,1
1675246166795,631,285,10.2591,1,11.76623,1
1675246166802,645,230,10.3995,1,11.85527,1
1675246166809,623,147,10.30444,1,11.78652,1
1675246166815,621,105,10.43507,1,11.84099,1
1675246166822,620,136,10.2496,1,11.81106,1
1675246166829,643,216,10.14827,1,11.98,1
1675246166835,647,295,10.08024,1,11.47456,1
1675246166842,621,376,10.32904,1,11.45124,1
1675246166849,644,310,10.10018,1,11.64372,1
1675246166856,643,300,10.39912,1,11.47854,1
1675246166863,656,332,10.14078,1,11.84254,1
1675246166869,609,334,10.79167,1,10.99509,1
1675246166875,610,341,10.23558,1,12.06545,1
1675246166883,465,365,9.9834,1,11.18572,1
1675246166889,489,391,8.79056,1,10.79548,1
1675246166896,489,391,9.93937,1,12.37164,1
1675246166903,377,390,9.92627,1,12.01177,1
1675246166909,428,397,9.89908,1,12.02078,1
1675246166916,418,371,10.26998,1,12.35301,1
1675246166922,360,340,10.19556,1,12.21939,1
1675246166929,322,230,10.86157,1,12.05033,1
1675246166936,298,168,9.91224,1,12.01894,1
1675246166944,292,135,10.03573,1,11.81665,1
1675246166951,300,163,10.60985,1,11.88363,1
1675246166956,305,178,10.16465,1,12.46336,1
1675246166963,321,231,9.66048,1,11.65464,1
1675246166970,385,197,10.08524,1,11.40667,1
1675246166976,409,268,9.91339,1,12.03003,1
1675246166983,363,313,9.41538,1,11.58835,1
1675246166989,377,381,9.97095,1,11.85385,1
1675246166996,380,387,9.78727,1,12.00756,1
1675246167003,406,304,10.69104,1,11.92282,1
1675246167010,389,359,10.43803,1,12.13321,1
1675246167016,386,352,9.78943,1,11.95198,1
1675246167023,344,341,9.58998,1,12.07346,1
1675246167030,361,376,9.80609,1,11.98547,1
1675246167037,361,376,9.68586,1,12.61106,1
1675246167043,371,368,10.41004,1,12.78269,1
1675246167050,409,372,9.92647,1,11.9521,1
1675246167057,412,379,10.16981,1,12.58938,1
1675246167063,365,390,10.16743,1,12.58769,1
1675246167070,375,301,9.90005,1,12.727,1
1675246167076,375,301,9.90005,1,12.7615,1
1675246167083,357,315,10.14766,1,12.83734,1
1675246167090,386,365,9.79952,1,12.86468,1
1675246167097,386,365,9.64132,1,12.90492,1
1675246167104,351,338,10.28654,1,12.16691,1
1675246167110,342,364,10.0172,1,12.38478,1
1675246167116,340,361,9.59368,1,13.0656,1
1675246167124,265,449,8.52246,1,12.39583,1
