timestamp,BPOGX,BPOGY,LPD,LPV,RPD,RPV
1677142482199,305,1032,16.3459,1,21.6957,1
1677142482205,336,1060,16.07076,1,21.24476,1
1677142482212,284,1008,16.28906,1,21.35132,1
1677142482219,279,998,16.48679,1,21.32404,1
1677142482225,271,1011,16.36316,1,21.18484,1
1677142482232,272,1004,15.76769,1,21.26066,1
1677142482238,277,1014,15.70616,1,21.27761,1
1677142482245,284,1007,15.56676,1,21.18095,1
1677142482252,288,1051,15.10573,1,20.85436,1
1677142482259,294,1058,15.71351,1,20.75113,1
1677142482266,323,1049,15.94048,1,20.81811,1
1677142482272,335,1031,15.48605,1,20.84565,1
1677142482279,332,1027,15.7137,1,20.64635,1
1677142482286,327,1048,15.60406,1,20.39676,1
1677142482293,308,1067,15.28427,1,20.39588,1
1677142482299,306,409,15.56754,1,20.66241,1
1677142482305,261,431,15.34118,1,20.51965,1
1677142482312,273,462,15.44394,1,20.48853,1
1677142482319,273,462,15.9238,1,20.71353,1
1677142482326,271,459,16.14733,1,20.70585,1
1677142482333,284,419,15.85828,1,20.60734,1
1677142482339,289,426,15.53795,1,20.57331,1
1677142482346,303,433,15.81291,1,20.79077,1
1677142482352,296,411,15.10741,1,20.70463,1
1677142482359,295,412,15.07504,1,20.52128,1
1677142482366,311,424,15.13708,1,20.51744,1
1677142482373,328,474,15.38627,1,20.21568,1
1677142482379,328,474,15.26442,1,20.32513,1
1677142482386,289,431,15.60747,1,20.42965,1
1677142482394,261,426,15.45856,1,20.34607,1
1677142482400,255,2013,15.6432,1,20.25111,1
1677142482406,267,2004,15.49719,1,20.28608,1
1677142482413,296,2007,15.33286,1,20.32533,1
1677142482419,297,2008,15.33773,1,20.41413,1
1677142482426,263,1999,15.08551,1,20.31267,1
1677142482433,275,1978,14.6227,1,20.38494,1
1677142482440,277,1980,14.99601,1,20.2636,1
1677142482446,289,1969,15.09355,1,20.32138,1
1677142482453,295,1983,14.76729,1,19.95535,1
1677142482459,295,1982,14.76729,1,19.96144,1
1677142482466,285,2007,14.87928,1,20.4169,1
1677142482473,295,1994,15.38038,1,20.63082,1
1677142482480,299,2003,14.91956,1,20.33941,1
1677142482486,258,2194,15.41303,1,21.09469,1
1677142482493,298,2304,15.25478,1,21.23565,1
1677142482500,304,2310,15.44693,1,20.96649,1
1677142482507,233,2352,15.55198,1,21.05093,1
1677142482513,285,2358,15.58658,1,20.99615,1
1677142482520,278,2350,15.68711,1,21.12658,1
1677142482526,234,2324,15.63587,1,21.0301,1
1677142482533,265,2344,15.75766,1,20.88783,1
1677142482540,262,2342,15.64619,1,20.92238,1
1677142482547,252,2342,15.63987,1,20.86955,1
1677142482554,258,2352,15.67199,1,20.92711,1
1677142482560,263,2357,15.66771,1,20.90535,1
