timestamp,FPOGX,FPOGY,FPOGD
1675246166400,624,280,146
1675246166494,626,257,87
1675246166642,631,199,100
1675246166789,635,108,80
1675246166903,486,334,87
1675246167017,375,328,86
1675246167124,336,388,100
1675246167311,337,576,160
1675246167512,624,638,174
1675246167653,665,710,134
1675246168158,370,754,190
1675246170714,656,132,93
1675246170855,709,195,113
1675246171304,744,104,442
1675246171639,741,110,327
