timestamp,xpos,ypos,event,xpath
1677595292037,0,0.0,load,/
1677595292037,0,0.0,pageshow,/
1677595292076,651,296.0,mouseover,//*[@id='platop2']
1677595292077,651,296.0,mousemove,//*[@id='platop2']
1677595292188,653,296.0,mouseout,//*[@id='platop2']
1677595292189,653,296.0,mouseover,//*[@id='vplaurlg2']/div
1677595292189,653,296.0,mousemove,//*[@id='vplaurlg2']/div
1677595292226,653,302.0,mousemove,//*[@id='vplaurlg2']/div
1677595292242,654,312.0,mousemove,//*[@id='vplaurlg2']/div
1677595292260,658,330.0,mousemove,//*[@id='vplaurlg2']/div
1677595292277,673,358.0,mousemove,//*[@id='vplaurlg2']/div
1677595292295,683,376.0,mouseout,//*[@id='vplaurlg2']/div
1677595292295,683,376.0,mouseover,//*[@id='tvcap']/div/div/div/div/div[2]/div/div[1]
1677595292295,683,376.0,mousemove,//*[@id='tvcap']/div/div/div/div/div[2]/div/div[1]
1677595292310,688,392.0,mouseout,//*[@id='tvcap']/div/div/div/div/div[2]/div/div[1]
1677595292310,688,392.0,mouseover,//*[@id='vplaurlg3']/div
1677595292310,688,392.0,mousemove,//*[@id='vplaurlg3']/div
1677595292326,691,405.0,mouseout,//*[@id='vplaurlg3']/div
1677595292326,691,405.0,mouseover,//*[@id='vplap3']
1677595292326,691,405.0,mousemove,//*[@id='vplap3']
1677595292344,693,412.0,mousemove,//*[@id='vplap3']
1677595292360,693,416.0,mousemove,//*[@id='vplap3']
1677595292376,693,420.0,mousemove,//*[@id='vplap3']
1677595292393,693,421.0,mousemove,//*[@id='vplap3']
1677595292420,693,423.0,mousemove,//*[@id='vplap3']
1677595292436,693,424.0,mousemove,//*[@id='vplap3']
1677595292453,691,424.0,mousemove,//*[@id='vplap3']
1677595292460,690,424.0,mousemove,//*[@id='vplap3']
1677595292477,683,424.0,mouseout,//*[@id='vplap3']
1677595292477,683,424.0,mouseover,//*[@id='tvcap']/div/div/div/div/div[2]/div/div[1]
1677595292477,683,424.0,mousemove,//*[@id='tvcap']/div/div/div/div/div[2]/div/div[1]
1677595292493,671,424.0,mouseout,//*[@id='tvcap']/div/div/div/div/div[2]/div/div[1]
1677595292493,671,424.0,mouseover,//*[@id='vplap2']
1677595292493,671,424.0,mousemove,//*[@id='vplap2']
1677595292509,655,421.0,mouseout,//*[@id='vplap2']
1677595292509,655,421.0,mouseover,//*[@id='vplaurlt2']/span
1677595292510,655,421.0,mousemove,//*[@id='vplaurlt2']/span
1677595292526,636,414.0,mousemove,//*[@id='vplaurlt2']/span
1677595292544,615,406.0,mousemove,//*[@id='vplaurlt2']/span
1677595292560,595,400.0,mouseout,//*[@id='vplaurlt2']/span
1677595292560,595,400.0,mouseover,//*[@id='vplap2']
1677595292561,595,400.0,mousemove,//*[@id='vplap2']
1677595292577,580,394.0,mouseout,//*[@id='vplap2']
1677595292577,580,394.0,mouseover,//*[@id='vplaurlg2']/div/div
1677595292577,580,394.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292593,571,387.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292610,570,386.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292626,570,385.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292643,570,383.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292661,570,378.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292676,571,377.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292694,577,375.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292709,587,373.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292727,596,372.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292743,605,372.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292760,614,372.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292777,622,372.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292793,628,372.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292810,634,372.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292826,635,372.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292842,637,372.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292860,640,371.0,mousemove,//*[@id='vplaurlg2']/div/div
1677595292876,643,368.0,mouseout,//*[@id='vplaurlg2']/div/div
1677595292876,643,368.0,mouseover,//*[@id='platop2']
1677595292876,643,368.0,mousemove,//*[@id='platop2']
1677595292893,645,368.0,mousemove,//*[@id='platop2']
1677595292910,646,368.0,mousemove,//*[@id='platop2']
1677595293077,644,368.0,mousemove,//*[@id='platop2']
1677595293093,640,368.0,mousemove,//*[@id='platop2']
1677595293109,637,368.0,mousemove,//*[@id='platop2']
1677595293125,635,368.0,mousemove,//*[@id='platop2']
1677595293143,634,368.0,mousemove,//*[@id='platop2']
1677595293159,633,368.0,mousemove,//*[@id='platop2']
1677595293396,633,370.0,wheel,//*[@id='platop2']
1677595293396,0,1.1111111640930176,scroll,/
1677595293409,0,6.6666669845581055,scroll,/
1677595293426,0,14.44444465637207,scroll,/
1677595293442,0,25.55555534362793,scroll,/
1677595293459,0,40.0,scroll,/
1677595293476,0,55.55555725097656,scroll,/
1677595293493,0,72.22222137451172,scroll,/
1677595293510,0,85.55555725097656,scroll,/
1677595293526,0,96.66667175292967,scroll,/
1677595293542,0,105.55555725097656,scroll,/
1677595293559,0,110.0,scroll,/
1677595293576,632,480.0,mouseout,//*[@id='platop2']
1677595293576,632,480.0,mouseover,//*[@id='vplap2']
1677595293576,632,480.0,mousemove,//*[@id='vplap2']
1677595293576,0,111.11111450195312,scroll,/
1677595293593,621,480.0,mousemove,//*[@id='vplap2']
1677595293610,602,482.0,mousemove,//*[@id='vplap2']
1677595293626,568,482.0,mousemove,//*[@id='vplap2']
1677595293643,521,482.0,mousemove,//*[@id='vplap2']
1677595293661,475,482.0,mouseout,//*[@id='vplap2']
1677595293661,475,482.0,mouseover,//*[@id='vplap1']
1677595293661,475,482.0,mousemove,//*[@id='vplap1']
1677595293676,445,482.0,mousemove,//*[@id='vplap1']
1677595293693,426,480.0,mousemove,//*[@id='vplap1']
1677595293709,424,477.0,mousemove,//*[@id='vplap1']
1677595293727,423,477.0,mousemove,//*[@id='vplap1']
1677595293776,422,477.0,mousemove,//*[@id='vplap1']
1677595293852,422,476.0,mousemove,//*[@id='vplap1']
1677595293860,422,476.0,wheel,//*[@id='vplap1']
1677595293876,423,477.0,mousemove,//*[@id='vplap1']
1677595293876,0,112.22222900390624,scroll,/
1677595293892,0,117.77777862548828,scroll,/
1677595293909,0,125.55555725097656,scroll,/
1677595293925,0,136.6666717529297,scroll,/
1677595293943,0,151.11111450195312,scroll,/
1677595293961,0,166.6666717529297,scroll,/
1677595293977,0,183.33334350585932,scroll,/
1677595293993,0,196.6666717529297,scroll,/
1677595294009,0,207.7777862548828,scroll,/
1677595294027,0,216.6666717529297,scroll,/
1677595294043,0,221.11111450195312,scroll,/
1677595294062,428,587.0,mouseout,//*[@id='vplap1']
1677595294062,428,587.0,mouseover,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/div
1677595294062,428,587.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/div
1677595294062,0,222.22222900390625,scroll,/
1677595294076,432,587.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/div
1677595294092,451,590.0,mouseout,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/div
1677595294092,451,590.0,mouseover,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/h3
1677595294092,451,590.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/h3
1677595294109,472,595.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/h3
1677595294126,495,602.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/h3
1677595294142,524,611.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/h3
1677595294159,553,617.0,mouseout,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]/a/h3
1677595294159,553,617.0,mouseover,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]
1677595294159,553,617.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]
1677595294177,581,626.0,mouseout,//*[@id='rso']/div[1]/div/div/div[1]/div/div[1]
1677595294177,581,626.0,mouseover,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]/span
1677595294177,581,626.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]/span
1677595294192,603,632.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]/span
1677595294209,621,638.0,mouseout,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]/span
1677595294209,621,638.0,mouseover,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]
1677595294209,621,638.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]
1677595294225,631,640.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]
1677595294243,636,643.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]
1677595294260,637,643.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]
1677595294309,637,644.0,wheel,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]
1677595294309,0,223.33334350585932,scroll,/
1677595294327,638,650.0,mousemove,//*[@id='rso']/div[1]/div/div/div[1]/div/div[2]/div[1]
