timestamp,xpos,ypos,event,xpath
1671206645264,496,400.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645281,495,398.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645297,494,398.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645313,493,398.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645330,492,398.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645347,490,396.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645364,488,396.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645381,487,396.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645397,485,396.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645414,482,395.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645430,478,395.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645447,475,393.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645464,472,393.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645480,471,392.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645498,468,392.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645514,466,391.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645530,463,391.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645547,463,390.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645564,461,390.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645614,460,390.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206645664,458,390.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206646759,458,390.0,wheel,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206646763,0,1.1111111640930176,scroll,/
1671206646780,0,6.6666669845581055,scroll,/
1671206646797,0,14.44444465637207,scroll,/
1671206646813,0,26.666667938232425,scroll,/
1671206646829,0,40.0,scroll,/
1671206646847,0,56.66666793823242,scroll,/
1671206646863,0,72.22222137451172,scroll,/
1671206646879,0,85.55555725097656,scroll,/
1671206646896,0,97.77777862548828,scroll,/
1671206646913,0,105.55555725097656,scroll,/
1671206646930,0,110.0,scroll,/
1671206646946,0,111.11111450195312,scroll,/
1671206647267,458,501.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206647267,458,501.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[2]
1671206649470,458,500.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[2]
1671206649479,458,496.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[2]
1671206649496,454,488.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[2]
1671206649512,450,480.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[2]
1671206649513,450,480.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div
1671206649513,450,480.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div
1671206649529,445,471.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div
1671206649529,445,471.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div
1671206649529,445,471.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div
1671206649546,440,462.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div
1671206649563,437,457.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div
1671206649579,434,451.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div
1671206649579,434,451.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649579,434,451.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649596,434,445.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649612,431,441.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649629,431,436.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649646,428,431.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649663,421,420.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649663,421,420.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649663,421,420.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649679,418,413.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649696,416,408.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649696,416,408.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649696,416,408.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649712,412,402.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206649713,412,402.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649713,412,402.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649729,407,397.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649746,403,392.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649762,400,388.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649779,395,383.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206649780,395,383.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206649780,395,383.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206649796,392,378.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206649812,388,374.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206649829,386,372.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206649846,384,370.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206649862,382,366.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206649879,381,366.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206650286,380,366.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206650333,378,366.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206650379,377,366.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206650695,376,367.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206651015,375,367.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206651028,374,367.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206651046,371,370.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206651061,370,373.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206651079,370,374.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206651095,366,388.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206651096,366,388.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206651096,366,388.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206651111,364,410.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206651112,364,410.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206651112,364,410.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206651128,364,428.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206651145,364,444.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206651162,367,461.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206651162,367,461.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div/span[2]
1671206651162,367,461.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div/span[2]
1671206651179,370,477.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div/span[2]
1671206651179,370,477.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div
1671206651179,370,477.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div
1671206651195,375,493.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div
1671206651196,375,493.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div/span[2]
1671206651196,375,493.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div/span[2]
1671206651212,378,505.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div/span[2]
1671206651212,378,505.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]
1671206651212,378,505.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]
1671206651229,380,514.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]
1671206651229,380,514.0,mouseover,//*[@id='rso']
1671206651229,380,514.0,mousemove,//*[@id='rso']
1671206651245,383,522.0,mousemove,//*[@id='rso']
1671206651262,386,532.0,mousemove,//*[@id='rso']
1671206651278,390,541.0,mouseout,//*[@id='rso']
1671206651279,390,541.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div/cite/span
1671206651279,390,541.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div/cite/span
1671206651295,393,550.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div/cite/span
1671206651312,396,554.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div/cite/span
1671206651328,398,562.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div/cite/span
1671206651328,398,562.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/h3
1671206651328,398,562.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/h3
1671206651345,401,568.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/h3
1671206651362,402,576.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/h3
1671206651378,404,583.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/h3
1671206651395,405,590.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/h3
1671206651396,405,590.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[1]/div
1671206651396,405,590.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div
1671206651412,406,593.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[1]/div
1671206651413,406,593.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651413,406,593.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651429,406,597.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651429,406,597.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span/em[1]
1671206651429,406,597.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span/em[1]
1671206651445,406,601.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span/em[1]
1671206651461,406,604.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span/em[1]
1671206651478,406,607.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span/em[1]
1671206651495,406,611.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span/em[1]
1671206651495,406,611.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651495,406,611.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651511,406,613.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651529,406,616.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651529,406,616.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651530,406,616.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651545,406,620.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651561,406,622.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651578,406,625.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651597,406,626.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651614,406,627.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651735,405,627.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651749,402,625.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651766,401,621.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651778,397,613.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651779,397,613.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651779,397,613.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651795,394,601.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[2]/div
1671206651795,394,601.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651796,394,601.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651812,392,582.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[2]/div/span
1671206651812,392,582.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/h3
1671206651812,392,582.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/h3
1671206651829,390,561.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/h3
1671206651829,390,561.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div
1671206651829,390,561.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div
1671206651845,386,543.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div
1671206651846,386,543.0,mouseover,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div/cite/span
1671206651846,386,543.0,mousemove,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div/cite/span
1671206651862,385,524.0,mouseout,//*[@id='rso']/div[3]/div/div[1]/div[1]/div/a/div/cite/span
1671206651862,385,524.0,mouseover,//*[@id='rso']
1671206651862,385,524.0,mousemove,//*[@id='rso']
1671206651879,385,501.0,mouseout,//*[@id='rso']
1671206651879,385,501.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div
1671206651879,385,501.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div
1671206651895,385,491.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div
1671206651895,385,491.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div/span[2]
1671206651895,385,491.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div/span[2]
1671206651912,385,482.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div/span[2]
1671206651928,384,475.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[2]/div[1]/div/span[2]
1671206651928,384,475.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div/span[2]
1671206651928,384,475.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div/span[2]
1671206651944,381,465.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div/span[2]
1671206651961,380,461.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div/span[2]
1671206651978,377,455.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div[1]/div[1]/div/span[2]
1671206651978,377,455.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]
1671206651978,377,455.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]
1671206651995,374,451.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]
1671206651995,374,451.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206651995,374,451.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206652012,370,444.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206652028,365,438.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206652046,362,433.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206652061,355,425.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206652062,355,425.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206652062,355,425.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206652078,351,417.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206652095,347,407.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206652096,347,407.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206652096,347,407.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206652111,343,395.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1671206652112,343,395.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206652112,343,395.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206652128,337,383.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span[2]
1671206652129,337,383.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206652129,337,383.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1671206652145,332,372.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
