timestamp,xpos,ypos,event,xpath
1675251361277,0,0.0,load,/
1675251361277,0,0.0,pageshow,/
1675251361290,740,451.0,mousemove,//*[@id='rso']/div[1]/div/div[3]/div
1675251361304,746,460.0,mouseout,//*[@id='rso']/div[1]/div/div[3]/div
1675251361304,746,460.0,mouseover,//*[@id='rso']
1675251361304,746,460.0,mousemove,//*[@id='rso']
1675251361320,751,465.0,mousemove,//*[@id='rso']
1675251361337,753,470.0,mousemove,//*[@id='rso']
1675251361354,756,473.0,mousemove,//*[@id='rso']
1675251361371,758,475.0,mousemove,//*[@id='rso']
1675251361389,760,477.0,mousemove,//*[@id='rso']
1675251361405,761,478.0,mousemove,//*[@id='rso']
1675251361421,761,480.0,mousemove,//*[@id='rso']
1675251361437,761,482.0,mousemove,//*[@id='rso']
1675251361454,761,483.0,mouseout,//*[@id='rso']
1675251361455,761,483.0,mouseover,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]
1675251361455,761,483.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]
1675251361472,761,485.0,mouseout,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]
1675251361472,761,485.0,mouseover,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361472,761,485.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361488,761,486.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361504,761,488.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361521,761,493.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361538,761,497.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361554,761,502.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361571,761,505.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361587,761,508.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361604,761,510.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361621,761,511.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361637,761,512.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361654,761,513.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361671,760,514.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361687,760,515.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361704,760,518.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251361733,760,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362014,761,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362029,764,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362037,766,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362054,771,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362071,772,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362317,774,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362333,775,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362341,777,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362353,781,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362371,787,520.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362387,797,522.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362404,805,522.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362420,810,522.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362437,815,522.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362453,820,522.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362470,823,523.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362488,830,524.0,mousemove,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362504,837,525.0,mouseout,//*[@id='rso']/div[2]/div/div[1]/div/div/div/div[2]/div/div/a/g-img/div
1675251362504,837,525.0,mouseover,//*[@id='rcnt']
1675251362504,837,525.0,mousemove,//*[@id='rcnt']
1675251362521,847,528.0,mousemove,//*[@id='rcnt']
1675251362537,860,533.0,mousemove,//*[@id='rcnt']
1675251362554,870,538.0,mousemove,//*[@id='rcnt']
1675251362570,882,543.0,mousemove,//*[@id='rcnt']
1675251362588,890,545.0,mousemove,//*[@id='rcnt']
1675251362604,896,548.0,mouseout,//*[@id='rcnt']
1675251362604,896,548.0,mouseover,//*[@id='vplaurlg2']/div
1675251362604,896,548.0,mousemove,//*[@id='vplaurlg2']/div
1675251362621,903,554.0,mouseout,//*[@id='vplaurlg2']/div
1675251362621,903,554.0,mouseover,//*[@id='plarhs2']
1675251362622,903,554.0,mousemove,//*[@id='plarhs2']
1675251362636,905,556.0,mousemove,//*[@id='plarhs2']
1675251362653,905,561.0,mousemove,//*[@id='plarhs2']
1675251362670,905,566.0,mouseout,//*[@id='plarhs2']
1675251362670,905,566.0,mouseover,//*[@id='vplaurlg2']/div/div
1675251362670,905,566.0,mousemove,//*[@id='vplaurlg2']/div/div
1675251362687,905,571.0,mousemove,//*[@id='vplaurlg2']/div/div
1675251362704,905,577.0,mouseout,//*[@id='vplaurlg2']/div/div
1675251362704,905,577.0,mouseover,//*[@id='vplap2']
1675251362704,905,577.0,mousemove,//*[@id='vplap2']
1675251362721,905,584.0,mouseout,//*[@id='vplap2']
1675251362721,905,584.0,mouseover,//*[@id='vplaurlt2']/span[1]/span
1675251362721,905,584.0,mousemove,//*[@id='vplaurlt2']/span[1]/span
1675251362737,905,592.0,mousemove,//*[@id='vplaurlt2']/span[1]/span
1675251362753,905,597.0,mousemove,//*[@id='vplaurlt2']/span[1]/span
1675251362770,905,601.0,mousemove,//*[@id='vplaurlt2']/span[1]/span
1675251362787,905,602.0,mousemove,//*[@id='vplaurlt2']/span[1]/span
1675251362803,905,604.0,mousemove,//*[@id='vplaurlt2']/span[1]/span
